ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
v_hungarianhung1274-mSWM-1,,v_hungarianhung1274,mSWM,nászasszony(om),nászasszony,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-mSWF-1,,v_hungarianhung1274,mSWF,nász(om),nász,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-mDH-1,,v_hungarianhung1274,mDH,vő,vő,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fG-1,,v_hungarianhung1274,fG,testvér,testvér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fB-1,,v_hungarianhung1274,fB,fivér,fivér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fB-2,,v_hungarianhung1274,fB,fiútestvér,fiútestvér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fZ-1,,v_hungarianhung1274,fZ,lánytestvér,lánytestvér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-feB-1,,v_hungarianhung1274,feB,bátya,bátya,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fyB-1,,v_hungarianhung1274,fyB,öcs,öcs,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-feZ-1,,v_hungarianhung1274,feZ,nővér,nővér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-feZ-2,,v_hungarianhung1274,feZ,néne,néne,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fyZ-1,,v_hungarianhung1274,fyZ,húg,húg,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fP-1,,v_hungarianhung1274,fP,szülő,szülő,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fF-1,,v_hungarianhung1274,fF,apa,apa,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fF-2,,v_hungarianhung1274,fF,atya,atya,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fM-1,,v_hungarianhung1274,fM,anya,anya,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fC-1,,v_hungarianhung1274,fC,gyerek,gyerek,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fS-1,,v_hungarianhung1274,fS,fiú,fiú,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fD-1,,v_hungarianhung1274,fD,lány,lány,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fA-1,,v_hungarianhung1274,fA,ős,ős,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fPP-1,,v_hungarianhung1274,fPP,nagyszülők,nagyszülők,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFF-1,,v_hungarianhung1274,fFF,(apai) nagyapa,nagyapa,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFF-2,,v_hungarianhung1274,fFF,nagypapa,nagypapa,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFF-3,,v_hungarianhung1274,fFF,papa,papa,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFM-1,,v_hungarianhung1274,fFM,(apai) nagyanya,nagyanya,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFM-2,,v_hungarianhung1274,fFM,nagymama,nagymama,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFM-3,,v_hungarianhung1274,fFM,mami,mami,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFM-4,,v_hungarianhung1274,fFM,nagyi,nagyi,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMF-1,,v_hungarianhung1274,fMF,(anyai) nagyapa,nagyapa,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMF-2,,v_hungarianhung1274,fMF,nagypapa,nagypapa,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMF-3,,v_hungarianhung1274,fMF,papa,papa,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMM-1,,v_hungarianhung1274,fMM,(anyai) nagyanya,nagyanya,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMM-2,,v_hungarianhung1274,fMM,nagymama,nagymama,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMM-3,,v_hungarianhung1274,fMM,mami,mami,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMM-4,,v_hungarianhung1274,fMM,nagyi,nagyi,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fCC-1,,v_hungarianhung1274,fCC,unoka,unoka,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fSS-1,,v_hungarianhung1274,fSS,fiúunoka,fiúunoka,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fSD-1,,v_hungarianhung1274,fSD,leányunoka,leányunoka,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fDS-1,,v_hungarianhung1274,fDS,fiúunoka,fiúunoka,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fDD-1,,v_hungarianhung1274,fDD,leányunoka,leányunoka,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFB-1,,v_hungarianhung1274,fFB,nagybácsi,nagybácsi,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFB-2,,v_hungarianhung1274,fFB,nagybátya,nagybátya,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFZ-1,,v_hungarianhung1274,fFZ,nagynéni,nagynéni,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMB-1,,v_hungarianhung1274,fMB,nagybácsi,nagybácsi,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMB-2,,v_hungarianhung1274,fMB,nagybátya,nagybátya,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMZ-1,,v_hungarianhung1274,fMZ,nagynéni,nagynéni,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fBS-1,,v_hungarianhung1274,fBS,unokaöcs,unokaöcs,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fBD-1,,v_hungarianhung1274,fBD,unokahúg,unokahúg,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fZS-1,,v_hungarianhung1274,fZS,unokaöcs,unokaöcs,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fZD-1,,v_hungarianhung1274,fZD,unokahúg,unokahúg,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFZD-1,,v_hungarianhung1274,fFZD,unokatestvér,unokatestvér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFZD-2,,v_hungarianhung1274,fFZD,unokanővér,unokanővér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFBD-1,,v_hungarianhung1274,fFBD,unokatestvér,unokatestvér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFBD-2,,v_hungarianhung1274,fFBD,unokanővér,unokanővér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMBD-1,,v_hungarianhung1274,fMBD,unokatestvér,unokatestvér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMBD-2,,v_hungarianhung1274,fMBD,unokanővér,unokanővér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMZD-1,,v_hungarianhung1274,fMZD,unokatestvér,unokatestvér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMZD-2,,v_hungarianhung1274,fMZD,unokanővér,unokanővér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFBS-1,,v_hungarianhung1274,fFBS,unokatestvér,unokatestvér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFBS-2,,v_hungarianhung1274,fFBS,unokafivér,unokafivér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFBS-3,,v_hungarianhung1274,fFBS,unokabátya,unokabátya,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFZS-1,,v_hungarianhung1274,fFZS,unokatestvér,unokatestvér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFZS-2,,v_hungarianhung1274,fFZS,unokafivér,unokafivér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFZS-3,,v_hungarianhung1274,fFZS,unokabátya,unokabátya,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMBS-1,,v_hungarianhung1274,fMBS,unokatestvér,unokatestvér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMBS-2,,v_hungarianhung1274,fMBS,unokafivér,unokafivér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMBS-3,,v_hungarianhung1274,fMBS,unokabátya,unokabátya,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMZS-1,,v_hungarianhung1274,fMZS,unokatestvér,unokatestvér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMZS-2,,v_hungarianhung1274,fMZS,unokafivér,unokafivér,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMZS-3,,v_hungarianhung1274,fMZS,unokabátya,unokabátya,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fE-1,,v_hungarianhung1274,fE,házastárs,házastárs,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fH-1,,v_hungarianhung1274,fH,férj,férj,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fW-1,,v_hungarianhung1274,fW,nő,nő,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fW-2,,v_hungarianhung1274,fW,feleség,feleség,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fHF-1,,v_hungarianhung1274,fHF,após,após,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fHF-2,,v_hungarianhung1274,fHF,ipa,ipa,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fHM-1,,v_hungarianhung1274,fHM,anyós,anyós,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fHM-2,,v_hungarianhung1274,fHM,napa,napa,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fWF-1,,v_hungarianhung1274,fWF,após,após,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fWF-2,,v_hungarianhung1274,fWF,ipa,ipa,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fWM-1,,v_hungarianhung1274,fWM,anyós,anyós,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fWM-2,,v_hungarianhung1274,fWM,napa,napa,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fBW-1,,v_hungarianhung1274,fBW,ángy,ángy,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fZH-1,,v_hungarianhung1274,fZH,sógor,sógor,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fWB-1,,v_hungarianhung1274,fWB,sógor,sógor,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fWZ-1,,v_hungarianhung1274,fWZ,sógornő,sógornő,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fHB-1,,v_hungarianhung1274,fHB,sógor,sógor,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fHZ-1,,v_hungarianhung1274,fHZ,sógornő,sógornő,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFW_notM-1,,v_hungarianhung1274,fFW_notM,mostoha,mostoha,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fFW_notM-2,,v_hungarianhung1274,fFW_notM,mostohaanya,mostohaanya,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fMH_notF-1,,v_hungarianhung1274,fMH_notF,mostohaapa,mostohaapa,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fSW-1,,v_hungarianhung1274,fSW,meny,meny,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fSWM-1,,v_hungarianhung1274,fSWM,nászasszony(om),nászasszony,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fSWF-1,,v_hungarianhung1274,fSWF,nász(om),nász,,,Papp_Jakab_1993; ErtSz,,,,
v_hungarianhung1274-fDH-1,,v_hungarianhung1274,fDH,vő,vő,,,Papp_Jakab_1993; ErtSz,,,,
v_kazymkhantynort2672-mB-1,,v_kazymkhantynort2672,mB,jĭw-pŏχ,jĭw-pŏχ,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mZ-1,,v_kazymkhantynort2672,mZ,jĭw-ewi,jĭw-ewi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-meB-1,,v_kazymkhantynort2672,meB,jaj,jaj,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-myB-1,,v_kazymkhantynort2672,myB,apәḷi,apәḷi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-myB-2,,v_kazymkhantynort2672,myB,apśi,apśi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-meZ-1,,v_kazymkhantynort2672,meZ,wǫn jĭw-ewi,wǫn jĭw-ewi,,,DeWoS,,,,
v_kazymkhantynort2672-meZ-2,,v_kazymkhantynort2672,meZ,ŏpi,ŏpi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-myZ-1,,v_kazymkhantynort2672,myZ,aj jĭw-ewi,aj jĭw-ewi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-myZ-2,,v_kazymkhantynort2672,myZ,apәḷ-nɛ,apәḷ-nɛ,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mP-1,,v_kazymkhantynort2672,mP,aŋki-aśi,aŋki-aśi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mF-1,,v_kazymkhantynort2672,mF,aśi,aśi,,,DeWoS,,,,
v_kazymkhantynort2672-mF-2,,v_kazymkhantynort2672,mF,jĭw,jĭw,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mM-1,,v_kazymkhantynort2672,mM,aŋki,aŋki,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mC-1,,v_kazymkhantynort2672,mC,ńawrɛm,ńawrɛm,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mS-1,,v_kazymkhantynort2672,mS,pŏχ,pŏχ,,,Karjalainen_1913,,,,
v_kazymkhantynort2672-mD-1,,v_kazymkhantynort2672,mD,ewi,ewi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFF-1,,v_kazymkhantynort2672,mFF,śat-śaśi,śat-śaśi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFM-1,,v_kazymkhantynort2672,mFM,śaśi,śaśi,,,Karjalainen_1913,,,,
v_kazymkhantynort2672-mMF-1,,v_kazymkhantynort2672,mMF,aŋ-śaśi,aŋ-śaśi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mMM-1,,v_kazymkhantynort2672,mMM,aŋk-aŋki,aŋk-aŋki,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mSS-1,,v_kazymkhantynort2672,mSS,χĭʌi,χĭʌi,,younger brother' son; younger sister's son; husband's younger sister's son; husband's older sister's son; wife's younger sister's son; father's younger sister's son (when the aunt is younger than ego); son's son; daughter's son',DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mSD-1,,v_kazymkhantynort2672,mSD,χĭʌ-nɛ,χĭʌ-nɛ,,"son's daughter; daughter's daughter; younger brother's daughter; younger sister's daughter; father's younger sister's daughter (when the aunt is younger than ego); husband's younger brother's daughter; husband's older sister's daughter; wife's younger sister's daughter', a compound of χĭʌi and nɛ 'woman'",DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mDS-1,,v_kazymkhantynort2672,mDS,χĭʌi,χĭʌi,,younger brother' son; younger sister's son; husband's younger sister's son; husband's older sister's son; wife's younger sister's son; father's younger sister's son (when the aunt is younger than ego); son's son; daughter's son',DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mDD-1,,v_kazymkhantynort2672,mDD,χĭʌ-nɛ,χĭʌ-nɛ,,"son's daughter; daughter's daughter; younger brother's daughter; younger sister's daughter; father's younger sister's daughter (when the aunt is younger than ego); husband's younger brother's daughter; husband's older sister's daughter; wife's younger sister's daughter', a compound of χĭʌi and nɛ 'woman'",DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFeB-1,,v_kazymkhantynort2672,mFeB,aki,aki,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFyB-1,,v_kazymkhantynort2672,mFyB,jaj,jaj,,older than ego,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFyB-2,,v_kazymkhantynort2672,mFyB,apśi,apśi,,younger than ego,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFeZ-1,,v_kazymkhantynort2672,mFeZ,śaś-ŏpi,śaś-ŏpi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFyZ-1,,v_kazymkhantynort2672,mFyZ,ŏpi,ŏpi,,older than ego,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFyZ-2,,v_kazymkhantynort2672,mFyZ,apәḷ-nɛ,apәḷ-nɛ,,younger than ego,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mMeZ-1,,v_kazymkhantynort2672,mMeZ,ĭmi,ĭmi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mMyZ-1,,v_kazymkhantynort2672,mMyZ,nĭj,nĭj,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mMeB-1,,v_kazymkhantynort2672,mMeB,aki,aki,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mMyB-1,,v_kazymkhantynort2672,mMyB,wǫrti,wǫrti,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-meBS-1,,v_kazymkhantynort2672,meBS,jaj,jaj,,older than ego,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-meBS-2,,v_kazymkhantynort2672,meBS,apśi,apśi,,younger than ego,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-myBS-1,,v_kazymkhantynort2672,myBS,χĭʌi,χĭʌi,,younger brother' son; younger sister's son; husband's younger sister's son; husband's older sister's son; wife's younger sister's son; father's younger sister's son (when the aunt is younger than ego); son's son; daughter's son',DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-meBD-1,,v_kazymkhantynort2672,meBD,apəḷ-nɛ,apəḷ-nɛ,,younger than ego,DeWoS,,,,
v_kazymkhantynort2672-meBD-2,,v_kazymkhantynort2672,meBD,ŏpi,ŏpi,,older than ego,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-myBD-1,,v_kazymkhantynort2672,myBD,χĭʌ-nɛ,χĭʌ-nɛ,,"son's daughter; daughter's daughter; younger brother's daughter; younger sister's daughter; father's younger sister's daughter (when the aunt is younger than ego); husband's younger brother's daughter; husband's older sister's daughter; wife's younger sister's daughter', a compound of χĭʌi and nɛ 'woman'",DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-meZS-1,,v_kazymkhantynort2672,meZS,ʌɛ-χǫ,ʌɛ-χǫ,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-myZS-1,,v_kazymkhantynort2672,myZS,χĭʌi,χĭʌi,,younger brother' son; younger sister's son; husband's younger sister's son; husband's older sister's son; wife's younger sister's son; father's younger sister's son (when the aunt is younger than ego); son's son; daughter's son',DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-meZD-1,,v_kazymkhantynort2672,meZD,ɔr'-nɛ,ɔr'-nɛ,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-myZD-1,,v_kazymkhantynort2672,myZD,χĭʌ-nɛ,χĭʌ-nɛ,,"son's daughter; daughter's daughter; younger brother's daughter; younger sister's daughter; father's younger sister's daughter (when the aunt is younger than ego); husband's younger brother's daughter; husband's older sister's daughter; wife's younger sister's daughter', a compound of χĭʌi and nɛ 'woman'",DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFZD-1,,v_kazymkhantynort2672,mFZD,ɔr'-nɛ,ɔr'-nɛ,,if the aunt is older than ego,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFBD-1,,v_kazymkhantynort2672,mFBD,ŏpi,ŏpi,,older than ego,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFBD-2,,v_kazymkhantynort2672,mFBD,apәḷ-nɛ,apәḷ-nɛ,,younger than ego,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mMZD-1,,v_kazymkhantynort2672,mMZD,ăs-ewi,ăs-ewi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFBS-1,,v_kazymkhantynort2672,mFBS,jaj,jaj,,older than ego,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFBS-2,,v_kazymkhantynort2672,mFBS,apśi,apśi,,younger than ego,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFZS-1,,v_kazymkhantynort2672,mFZS,ʌɛ-χǫ,ʌɛ-χǫ,,if the aunt is older than ego,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mMBS-1,,v_kazymkhantynort2672,mMBS,wǫrti,wǫrti,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mMZS-1,,v_kazymkhantynort2672,mMZS,ăs-pŏχ,ăs-pŏχ,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFyZS-1,,v_kazymkhantynort2672,mFyZS,χĭʌi,χĭʌi,,younger brother' son; younger sister's son; husband's younger sister's son; husband's older sister's son; wife's younger sister's son; father's younger sister's son (if the aunt is younger than ego); son's son; daughter's son',DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFyZD-1,,v_kazymkhantynort2672,mFyZD,χĭʌ-nɛ,χĭʌ-nɛ,,if the aunt is younger than ego,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mH-1,,v_kazymkhantynort2672,mH,ĭj-ĭki,ĭj-ĭki,,only of old men,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mH-2,,v_kazymkhantynort2672,mH,ĭ-χǫ,ĭ-χǫ,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mH-3,,v_kazymkhantynort2672,mH,χǫ,χǫ,,of young ,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mW-1,,v_kazymkhantynort2672,mW,ĭj-ĭmi,ĭj-ĭmi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mW-2,,v_kazymkhantynort2672,mW,ĭ-nɛ,ĭ-nɛ,,,Karjalainen_1913,,,,
v_kazymkhantynort2672-mW-3,,v_kazymkhantynort2672,mW,nɛ,nɛ,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mHF-1,,v_kazymkhantynort2672,mHF,aki,aki,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mHF-2,,v_kazymkhantynort2672,mHF,ŭp,ŭp,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mHM-1,,v_kazymkhantynort2672,mHM,wǫntəp,wǫntəp,,also ‘wife’s mother; wife’s older brother’s wife; wife’s mother’s sister; wife’s younger brother’s wife; husband’s mother; husband’s older brother’s wife’ ,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mHM-2,,v_kazymkhantynort2672,mHM,ĭmi,ĭmi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mWF-1,,v_kazymkhantynort2672,mWF,ŭp,ŭp,,wife's father; wife's father's brother; wife's older brother; wife's older brother's son; wife's mother's brother; husband's father',DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mWM-1,,v_kazymkhantynort2672,mWM,wǫntəp,wǫntəp,,also ‘wife’s mother; wife’s older brother’s wife; wife’s mother’s sister; wife’s younger brother’s wife; husband’s mother; husband’s older brother’s wife’ ,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-meBW-1,,v_kazymkhantynort2672,meBW,ăńxi,ăńxi,,older brother's wife; stepmother',DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-myBW-1,,v_kazymkhantynort2672,myBW,meń,meń,,‘son’s wife; younger brother’s wife; older brother’s son’s wife (younger than ego); husband’s younger brother’s wife; younger brother’s son’ wife; younger sister’s son’s wife; older sister’s son’s wife; father’s brother’s wife; father’s older brother’s son’s wife (younger than ego); father’s (older or younger) sister’s son’s wife’,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mZH-1,,v_kazymkhantynort2672,mZH,wɛŋ,wɛŋ,,daughter's husband; sister's husband; older brother's daughter's husband; husband's sister's husband; father's sister's husband',DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mWeB-1,,v_kazymkhantynort2672,mWeB,ŭp,ŭp,,wife's father; wife's father's brother; wife's older brother; wife's older brother's son; wife's mother's brother; husband's father',DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mWyB-1,,v_kazymkhantynort2672,mWyB,aj-ŭp,aj-ŭp,,wife's younger brother',DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mWZ-1,,v_kazymkhantynort2672,mWZ,kĭʌi,kĭʌi,,"‘wife’s younger sister; wife’s younger brother daughter; wife’s older sister; wife’s older brother’s daughter; wife’s younger sister’s husband; wife’s older sister’s husband’, according to SSA a possible contamination in Khanty",DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mHeB-1,,v_kazymkhantynort2672,mHeB,aki,aki,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mHyB-1,,v_kazymkhantynort2672,mHyB,ʌɛ-χǫ,ʌɛ-χǫ,,husband's younger brother',DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mHeZ-1,,v_kazymkhantynort2672,mHeZ,ĭmi,ĭmi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mHyZ-1,,v_kazymkhantynort2672,mHyZ,aj-wǫntəp,aj-wǫntəp,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mFW_notM-1,,v_kazymkhantynort2672,mFW_notM,ăńxi,ăńxi,,,DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mMH_notF-1,,v_kazymkhantynort2672,mMH_notF,jĭwʌeŋ,jĭwʌeŋ,,stepfather; mother's younger sister's husband',DeWoS; Karjalainen_1913,,,,
v_kazymkhantynort2672-mSW-1,,v_kazymkhantynort2672,mSW,meń,meń,,‘son’s wife; younger brother’s wife; older brother’s son’s wife (younger than ego); husband’s younger brother’s wife; younger brother’s son’ wife; younger sister’s son’s wife; older sister’s son’s wife; father’s brother’s wife; father’s older brother’s son’s wife (younger than ego); father’s (older or younger) sister’s son’s wife’,DeWoS; Karjalainen_1913,,,,
